Mus_GeneID	Mus_Gene	Homo_GeneID	Homo_Gene
18419	Otog	340990	OTOG
229791	Plppr4	9890	PLPPR4
20416	Shc1	6464	SHC1
69934	Trmt10b	158234	TRMT10B
67958	U2surp	23350	U2SURP
100504689	Plscr5	389158	PLSCR5
67440	Mtpap	55149	MTPAP
12394	Runx1	861	RUNX1
240832	Tor1aip2	163590	TOR1AIP2
17833	Muc5ac	4586	MUC5AC
71916	Dus4l	11062	DUS4L
231214	Cc2d2a	57545	CC2D2A
11990	Atrn	8455	ATRN
237403	Lingo3	645191	LINGO3
101476	Plekha1	59338	PLEKHA1
210356	Nckap5	344148	NCKAP5
380928	Lmo7	4008	LMO7
27215	Azi2	64343	AZI2
192199	Rspo1	284654	RSPO1
72023	Cyb561d1	284613	CYB561D1
66309	Tmem128	85013	TMEM128
109161	Ube2q2	92912	UBE2Q2
56696	Gpr132	29933	GPR132
19374	Rag2	5897	RAG2
29819	Stau2	27067	STAU2
67442	Retsat	54884	RETSAT
108853	Mtrf1l	54516	MTRF1L
353156	Egfl7	51162	EGFL7
14270	Srgap2	23380	SRGAP2
53328	Pgrmc1	10857	PGRMC1
381113	Cdkl4	344387	CDKL4
258275	Olfr729	79317	OR4K5
503558	Taar9	134860	TAAR9
223267	Ggact	87769	GGACT
207618	Zfp804b	219578	ZNF804B
30949	Lcmt1	51451	LCMT1
107321	Lpxn	9404	LPXN
14469	Gbp2	2634	GBP2
56805	Zbtb33	10009	ZBTB33
77766	Elp4	26610	ELP4
66821	Bcs1l	617	BCS1L
545156	Kalrn	8997	KALRN
22377	Wbp1	23559	WBP1
15937	Ier3	8870	IER3
52504	Cenpo	79172	CENPO
57312	Mrps31	10240	MRPS31
328643	Vwa5b2	90113	VWA5B2
74120	Zfp263	10127	ZNF263
52323	Klhl7	55975	KLHL7
333433	Gpd1l	23171	GPD1L
102193	Zdhhc7	55625	ZDHHC7
14087	Fanca	2175	FANCA
69656	Pir	8544	PIR
20750	Spp1	6696	SPP1
56457	Clptm1	1209	CLPTM1
75136	Rsph10b	728194	RSPH10B2
75136	Rsph10b	222967	RSPH10B
76421	1700028K03Rik	388649	C1orf146
71946	Endod1	23052	ENDOD1
14356	Timm10b	26515	TIMM10B
330723	Htra4	203100	HTRA4
72580	Zup1	221302	ZUP1
101055933	Gm29746	91664	ZNF845
101055890	Gm29738	91664	ZNF845
102633782	Gm31526	91664	ZNF845
66859	Slc16a9	220963	SLC16A9
18370	Olfr69	390054	OR52A5
80285	Parp9	83666	PARP9
210126	Lpp	4026	LPP
17865	Mybl2	4605	MYBL2
69121	Chrdl2	25884	CHRDL2
20657	Sod3	6649	SOD3
241431	Xirp2	129446	XIRP2
15077	Hist2h3c1	8352	HIST1H3C
208618	Etl4	56243	KIAA1217
230661	Tesk2	10420	TESK2
72054	Cyp4f18	8529	CYP4F2
71876	Cenpu	79682	CENPU
108062	Cstf2	1478	CSTF2
101497	Plekhg2	64857	PLEKHG2
116871	Mta3	57504	MTA3
29871	Scmh1	22955	SCMH1
67019	Actr6	64431	ACTR6
66761	4933417A18Rik	404220	C6orf201
79235	Lrat	9227	LRAT
18146	Npdc1	56654	NPDC1
21948	Cd70	970	CD70
72103	Aplf	200558	APLF
54368	Gp9	2815	GP9
66166	S100a14	57402	S100A14
223650	Eppk1	83481	EPPK1
242523	Dmrta1	63951	DMRTA1
17878	Myf6	4618	MYF6
320492	A830018L16Rik	116328	C8orf34
80915	Dusp12	11266	DUSP12
75784	Cfap299	255119	CFAP299
108154	Adamts6	11174	ADAMTS6
109019	Nabp1	64859	NABP1
18476	Pafah1b3	5050	PAFAH1B3
14299	Ncs1	23413	NCS1
18087	Nktr	4820	NKTR
224065	Uts2b	257313	UTS2B
16852	Lgals1	3956	LGALS1
216233	Socs2	8835	SOCS2
17096	Lyn	4067	LYN
17345	Mki67	4288	MKI67
14251	Flot1	10211	FLOT1
19146	Tmprss15	5651	TMPRSS15
381204	Naaladl1	10004	NAALADL1
140481	Man2a2	4122	MAN2A2
67205	Utp11	51118	UTP11
268905	Krtap13-1	140258	KRTAP13-1
18035	Nfkbia	4792	NFKBIA
18187	Nrp2	8828	NRP2
403180	Ccdc121	79635	CCDC121
52552	Parp8	79668	PARP8
114584	Clic1	1192	CLIC1
94047	Tmem121b	27439	TMEM121B
73724	Mcee	84693	MCEE
70451	Dhrs13	147015	DHRS13
76809	Bri3bp	140707	BRI3BP
68948	Fam216a	29902	FAM216A
73660	Cabp4	57010	CABP4
67865	Rgs10	6001	RGS10
237107	Gnl3l	54552	GNL3L
52530	Nhp2	55651	NHP2
103775	Slc25a41	284427	SLC25A41
19819	Rnaseh1	246243	RNASEH1
16428	Itk	3702	ITK
13437	Dnpep	23549	DNPEP
68614	Letmd1	25875	LETMD1
77583	Notum	147111	NOTUM
22378	Wbp2	23558	WBP2
258937	Olfr167	26246	OR2L2
11782	Ap4s1	11154	AP4S1
209683	Ttc28	23331	TTC28
80914	Uck2	7371	UCK2
67239	Rpf2	84154	RPF2
54342	Gnpnat1	64841	GNPNAT1
13643	Efnb3	1949	EFNB3
259112	Olfr979	219870	OR10G9
58860	Adamdec1	27299	ADAMDEC1
627049	Zfp800	168850	ZNF800
27395	Mrpl15	29088	MRPL15
73603	Trp53tg5	27296	TP53TG5
69727	Usp46	64854	USP46
73388	Bpifa3	128861	BPIFA3
218756	Slc4a7	9497	SLC4A7
15285	Mnx1	3110	MNX1
13110	Cyp2j6	1573	CYP2J2
110257	Hba-a2	3040	HBA2
15122	Hba-a1	3040	HBA2
110257	Hba-a2	3039	HBA1
15122	Hba-a1	3039	HBA1
268934	Grm4	2914	GRM4
268930	Pkmyt1	9088	PKMYT1
272465	Tmem255b	348013	TMEM255B
239364	Tspyl5	85453	TSPYL5
100037278	Fam129c	199786	FAM129C
14675	Gna14	9630	GNA14
15427	Hoxc9	3225	HOXC9
224024	Scarf2	91179	SCARF2
622699	Gm12569	102724657	LOC102724657
67459	Nvl	4931	NVL
75426	Igfbpl1	347252	IGFBPL1
18128	Notch1	4851	NOTCH1
56461	Kcnip3	30818	KCNIP3
50874	Tmod4	29765	TMOD4
56449	Ybx3	8531	YBX3
21413	Tcf4	6925	TCF4
14862	Gstm1	2949	GSTM5
20299	Ccl22	6367	CCL22
230828	Il22ra1	58985	IL22RA1
243659	Styk1	55359	STYK1
75847	Ispd	729920	ISPD
229007	Zgpat	84619	ZGPAT
59007	Ngly1	55768	NGLY1
233332	Adamts17	170691	ADAMTS17
378937	Lrrc24	441381	LRRC24
268878	Atp13a5	344905	ATP13A5
269037	Ctif	9811	CTIF
75051	Ccdc173	129881	CCDC173
20515	Slc20a1	6574	SLC20A1
22256	Ung	7374	UNG
60321	Wbp11	51729	WBP11
72832	Crtac1	55118	CRTAC1
19735	Rgs2	5997	RGS2
258453	Olfr1209	219428	OR4C16
244548	Elmod2	255520	ELMOD2
67897	Rnmt	8731	RNMT
71093	Atoh8	84913	ATOH8
80283	Abtb1	80325	ABTB1
12622	Cer1	9350	CER1
218630	Ccno	10309	CCNO
22094	Tshb	7252	TSHB
223752	Gramd4	23151	GRAMD4
100045792	Ect2l	345930	ECT2L
432995	Smim22	440335	SMIM22
71720	Osbpl3	26031	OSBPL3
320040	Rnf222	643904	RNF222
70911	Phyhipl	84457	PHYHIPL
14582	Gfi1b	8328	GFI1B
104271	Tex15	56154	TEX15
66664	Tmem41a	90407	TMEM41A
29806	Limd1	8994	LIMD1
240638	Slc16a12	387700	SLC16A12
56030	Tmem131	23505	TMEM131
233789	Smg1	23049	SMG1
11687	Alox15	246	ALOX15
258035	Olfr191	403273	OR5H14
257972	Olfr193	403273	OR5H14
74424	Tmc5	79838	TMC5
226548	Aph1a	51107	APH1A
26987	Eif4e2	9470	EIF4E2
51800	Bok	666	BOK
77045	Bcl7a	605	BCL7A
73259	Cib4	130106	CIB4
26885	Casp8ap2	9994	CASP8AP2
52683	Ncaph2	29781	NCAPH2
23925	Kel	3792	KEL
28018	Ubfd1	56061	UBFD1
20336	Exoc4	60412	EXOC4
320923	Map7d3	79649	MAP7D3
246048	Chodl	140578	CHODL
78937	Avl9	23080	AVL9
386454	Rnf39	80352	RNF39
19024	Ppfibp2	8495	PPFIBP2
213993	Ccdc186	55088	CCDC186
27494	Amot	154796	AMOT
382056	Crtc1	23373	CRTC1
20288	Msr1	4481	MSR1
68510	Ints1	26173	INTS1
93837	Dach2	117154	DACH2
237958	Sppl2c	162540	SPPL2C
67082	ccdc198	55195	CCDC198
68017	Mrm2	29960	MRM2
22427	Wrn	7486	WRN
12330	Canx	821	CANX
109689	Arrb1	408	ARRB1
18993	Pou3f3	5455	POU3F3
69225	Naxd	55739	NAXD
381990	Zbtb2	57621	ZBTB2
71673	Rnf215	200312	RNF215
216152	Plppr3	79948	PLPPR3
72543	Mvb12b	89853	MVB12B
17882	Myh2	4620	MYH2
77034	2510039O18Rik	90231	KIAA2013
19153	Prx	57716	PRX
68023	Pdf	64146	PDF
226016	Abhd17b	51104	ABHD17B
26940	Ecsit	51295	ECSIT
78250	Iqch	64799	IQCH
269423	Abhd18	80167	ABHD18
21786	Tff3	7033	TFF3
620235	Siglec15	284266	SIGLEC15
52575	Trmt10c	54931	TRMT10C
26371	Ciao1	9391	CIAO1
18747	Prkaca	5566	PRKACA
269604	Gpr157	80045	GPR157
71389	Chd6	84181	CHD6
112405	Egln1	54583	EGLN1
59024	Med12	9968	MED12
17912	Myo1b	4430	MYO1B
236798	Adgrg4	139378	ADGRG4
56453	Mbtps1	8720	MBTPS1
27367	Rpl3	6122	RPL3
406220	Krt77	374454	KRT77
52389	Adgra1	84435	ADGRA1
73314	Lrrc69	100130742	LRRC69
73545	1700094D03Rik	388701	C1orf189
19698	Relb	5971	RELB
277360	Prex1	57580	PREX1
67317	1700022I11Rik	138724	C9orf131
68701	Ppp1r27	116729	PPP1R27
14199	Fhl1	2273	FHL1
60597	Mapk8ip2	23542	MAPK8IP2
52906	Ahi1	54806	AHI1
16867	Lhcgr	3973	LHCGR
236576	Spry3	10251	SPRY3
67412	Soga3	387104	SOGA3
319184	Hist1h2bk	85236	HIST1H2BK
22099	Tsn	7247	TSN
109270	Prr5	55615	PRR5
74319	Mettl23	124512	METTL23
224836	Usp49	25862	USP49
20018	Polr1d	51082	POLR1D
235628	Prss42	339906	PRSS42
72184	Klhl35	283212	KLHL35
72068	Cnot2	4848	CNOT2
20650	Sntb2	6645	SNTB2
53378	Sdcbp	6386	SDCBP
69186	Tmem256	254863	TMEM256
67741	4930579F01Rik	84103	C4orf17
66279	Tmem218	219854	TMEM218
54446	Nfat5	10725	NFAT5
66042	Sostdc1	25928	SOSTDC1
73166	Tm7sf2	7108	TM7SF2
74187	Katnb1	10300	KATNB1
236794	Slc9a6	10479	SLC9A6
114641	Rpl31	6160	RPL31
54200	Sult2b1	6820	SULT2B1
214162	Kmt2a	4297	KMT2A
381101	Dnph1	10591	DNPH1
76626	Msi2	124540	MSI2
241289	Ppp1r26	9858	PPP1R26
22174	Tyro3	7301	TYRO3
78688	Nol3	8996	NOL3
235610	Atrip	84126	ATRIP
18736	Pou1f1	5449	POU1F1
13867	Erbb3	2065	ERBB3
209550	Rad51ap2	729475	RAD51AP2
21968	Tom1	10043	TOM1
14412	Slc6a13	6540	SLC6A13
545384	Ifi214	3428	IFI16
100040462	Mndal	3428	IFI16
236312	Ifi209	3428	IFI16
226691	Ifi207	3428	IFI16
15950	Ifi203	3428	IFI16
102639543	Ifi206	3428	IFI16
100504287	Ifi203-ps	3428	IFI16
100033459	Ifi208	3428	IFI16
15951	Ifi204	3428	IFI16
623121	Ifi213	3428	IFI16
381308	Ifi211	3428	IFI16
226695	Ifi205	3428	IFI16
13726	Emd	2010	EMD
77058	Ccdc183	84960	CCDC183
230972	Arhgef16	27237	ARHGEF16
17916	Myo1f	4542	MYO1F
237625	Pla2g3	50487	PLA2G3
76113	Lpo	4025	LPO
14559	Gdf1	2657	GDF1
16449	Jag1	182	JAG1
105193	Nhlrc1	378884	NHLRC1
338374	Ifnl3	282617	IFNL3
330496	Ifnl2	282617	IFNL3
399510	Map4k5	11183	MAP4K5
231464	Cnot6l	246175	CNOT6L
66795	Atg10	83734	ATG10
100041096	Iqcf6	440956	IQCF6
75512	Gpx6	257202	GPX6
14823	Grm8	2918	GRM8
13016	Ctbp1	1487	CTBP1
59033	Slc4a8	9498	SLC4A8
22293	Slc45a2	51151	SLC45A2
18550	Furin	5045	FURIN
14221	Fjx1	24147	FJX1
69146	Gsdmd	79792	GSDMD
269514	Fbxl4	26235	FBXL4
140499	Ube2j2	118424	UBE2J2
239368	Erich5	203111	ERICH5
69010	Anapc13	25847	ANAPC13
52585	Dhrs1	115817	DHRS1
243043	Kctd8	386617	KCTD8
381489	Rxfp1	59350	RXFP1
66812	Ppcdc	60490	PPCDC
217578	Baz1a	11177	BAZ1A
67620	Lrp2bp	55805	LRP2BP
100503609	Lnp1	348801	LNP1
241311	Zbtb34	403341	ZBTB34
227326	Gpr55	9290	GPR55
224291	Csnka2ip	100506944	LOC100506944
67732	Iah1	285148	IAH1
16179	Irak1	3654	IRAK1
109168	Atl3	25923	ATL3
75311	4930550C14Rik	160140	C11orf65
239122	Setdb2	83852	SETDB2
102414	Clk3	1198	CLK3
241656	Pak7	57144	PAK5
19651	Rbl2	5934	RBL2
230815	Man1c1	57134	MAN1C1
57253	Tas2r108	50832	TAS2R4
108686	Ccdc88a	55704	CCDC88A
78809	4930562C15Rik	342346	C16orf96
14679	Gnai3	2773	GNAI3
14805	Grik1	2897	GRIK1
225994	Nmrk1	54981	NMRK1
11783	Apaf1	317	APAF1
67466	Pdcl	5082	PDCL
70951	Spata1	100505741	SPATA1
223864	Rapgef3	10411	RAPGEF3
104099	Itga9	3680	ITGA9
383619	Aim2	9447	AIM2
105844	Card10	29775	CARD10
70082	Lysmd2	256586	LYSMD2
27041	G3bp1	10146	G3BP1
140741	Gpr6	2830	GPR6
67117	Dynlt3	6990	DYNLT3
225642	Grp	2922	GRP
231602	P2rx2	22953	P2RX2
319520	Dusp4	1846	DUSP4
21673	Dntt	1791	DNTT
320858	L3mbtl4	91133	L3MBTL4
75540	Fpgt	8790	FPGT
329559	Zfp335	63925	ZNF335
117167	Steap4	79689	STEAP4
13163	Daxx	1616	DAXX
109333	Pkn2	5586	PKN2
68852	Lrrn4cl	221091	LRRN4CL
50913	Olig2	10215	OLIG2
23796	Aplnr	187	APLNR
14230	Fkbp10	60681	FKBP10
384281	Gatc	283459	GATC
103136	Pwp1	11137	PWP1
171504	Apobr	55911	APOBR
22116	Tsks	60385	TSKS
230991	Fndc10	643988	FNDC10
107029	Me2	4200	ME2
106947	Slc39a3	29985	SLC39A3
74302	Mtmr3	8897	MTMR3
666907	Ms4a4a	51338	MS4A4A
78634	Spaca7	122258	SPACA7
233836	Slc5a11	115584	SLC5A11
70779	Prdm5	11107	PRDM5
330627	Trim66	9866	TRIM66
76089	Rapgef2	9693	RAPGEF2
54137	Acrbp	84519	ACRBP
213539	Bag2	9532	BAG2
259083	Olfr547	143496	OR52B4
12355	Nr1i3	9970	NR1I3
258933	Olfr796	121130	OR10P1
71830	Pdilt	204474	PDILT
99890	Prmt6	55170	PRMT6
71382	Pex1	5189	PEX1
277396	Klhl23	151230	KLHL23
277396	Klhl23	100526832	PHOSPHO2-KLHL23
64931	Izumo1r	390243	IZUMO1R
234683	Elmo3	79767	ELMO3
19082	Prkag1	5571	PRKAG1
105675	Ppif	10105	PPIF
171469	Gpr37l1	9283	GPR37L1
243874	Nlrp9b	338321	NLRP9
100317	AU040320	79932	KIAA0319L
70363	Fam135b	51059	FAM135B
76571	Styxl1	51657	STYXL1
67903	Gipc1	10755	GIPC1
12029	Bcl6b	255877	BCL6B
19249	Ptpn13	5783	PTPN13
65246	Xpo7	23039	XPO7
223838	Adamts20	80070	ADAMTS20
194974	Sun3	256979	SUN3
110920	Hspa13	6782	HSPA13
107975	Pacs1	55690	PACS1
73318	Ube2d2b	51619	UBE2D4
20192	Ryr3	6263	RYR3
217588	Mbip	51562	MBIP
56348	Hsd17b12	51144	HSD17B12
20807	Srf	6722	SRF
76843	Dtl	51514	DTL
140580	Elmo1	9844	ELMO1
20437	Siah1a	6477	SIAH1
75568	Capsl	133690	CAPSL
50929	Il22	50616	IL22
116849	Iltifb	50616	IL22
217140	Scrn2	90507	SCRN2
27883	Tango2	128989	TANGO2
73711	Mvb12a	93343	MVB12A
260315	Nav3	89795	NAV3
212439	AA986860	79098	C1orf116
12335	Capn3	825	CAPN3
28135	Cep63	80254	CEP63
18640	Pfkfb2	5208	PFKFB2
14744	Gpr65	8477	GPR65
11604	Agrp	181	AGRP
66943	Pqlc1	80148	PQLC1
108156	Mthfd1	4522	MTHFD1
55989	Nop58	51602	NOP58
230673	Ipo13	9670	IPO13
67976	Trabd	80305	TRABD
77739	Adamtsl1	92949	ADAMTSL1
73836	Slc35b2	347734	SLC35B2
67515	Ttc33	23548	TTC33
76799	Tmem234	56063	TMEM234
227298	Retreg2	79137	RETREG2
56529	Sec11a	23478	SEC11A
381373	Sp9	100131390	SP9
64099	Parvg	64098	PARVG
100038417	Spink13	153218	SPINK13
14979	H2-Ke6	7923	HSD17B8
227753	Gsn	2934	GSN
16491	Kcna3	3738	KCNA3
22625	Map3k19	80122	MAP3K19
116731	Pcdha1	56147	PCDHA1
108673	Ccdc86	79080	CCDC86
80334	Kcnip4	80333	KCNIP4
217151	Arl5c	390790	ARL5C
70435	Inf2	64423	INF2
98256	Kmo	8564	KMO
107182	Btaf1	9044	BTAF1
19766	Ripk1	8737	RIPK1
56207	Uchl5	51377	UCHL5
59001	Pole3	54107	POLE3
118452	Baalc	79870	BAALC
214704	Iqub	154865	IQUB
329908	Usp24	23358	USP24
71544	Arhgap42	143872	ARHGAP42
58521	Eid1	23741	EID1
546134	Gramd2	196996	GRAMD2A
330830	Drc7	84229	DRC7
66369	Dus2	54920	DUS2
26381	Esrrg	2104	ESRRG
76589	Unc5cl	222643	UNC5CL
104130	Ndufb11	54539	NDUFB11
224023	Klhl22	84861	KLHL22
269704	Zfp664	144348	ZNF664
67246	Resf1	55196	KIAA1551
15969	Ifna6	3441	IFNA4
15970	Ifna7	3441	IFNA4
15965	Ifna2	3441	IFNA4
15972	Ifna9	3441	IFNA4
242517	Ifna15	3441	IFNA4
15964	Ifna11	3441	IFNA4
15968	Ifna5	3441	IFNA4
15962	Ifna1	3441	IFNA4
230398	Ifna16	3441	IFNA4
242519	Ifna12	3441	IFNA4
404549	Ifna14	3441	IFNA4
230396	Ifna13	3441	IFNA4
15974	Ifnab	3441	IFNA4
68080	Gpn3	51184	GPN3
626596	Rgs22	26166	RGS22
192231	Hexim1	10614	HEXIM1
70956	Tex19.2	400629	TEX19
668940	Myh7b	57644	MYH7B
50527	Ero1l	30001	ERO1A
243197	Mfsd7a	84179	SLC49A3
76866	Morn1	79906	MORN1
72148	Tdrp	157695	TDRP
14085	Fah	2184	FAH
21356	Tapbp	6892	TAPBP
18761	Prkcq	5588	PRKCQ
16509	Kcne1	102723475	KCNE1B
70160	Vps36	51028	VPS36
320343	Lypd6	130574	LYPD6
69481	Actl9	284382	ACTL9
56742	Psrc1	84722	PSRC1
21938	Tnfrsf1b	7133	TNFRSF1B
56229	Thsd1	55901	THSD1
67378	Bbs2	583	BBS2
56368	Cyb561d2	11068	CYB561D2
381457	Crnn	49860	CRNN
257916	Olfr1031	219484	OR5M8
234129	Tpte	93492	TPTE2
65963	Tmem176b	28959	TMEM176B
84113	Ptov1	53635	PTOV1
101214	Tra2a	29896	TRA2A
228359	Arhgap1	392	ARHGAP1
27368	Tbl2	26608	TBL2
214137	Arhgap29	9411	ARHGAP29
74776	Ppa2	27068	PPA2
230967	Cep104	9731	CEP104
67568	Mrfap1	93621	MRFAP1
77106	Tmem181a	57583	TMEM181
227545	Proser2	254427	PROSER2
230784	Sesn2	83667	SESN2
29807	Tpk1	27010	TPK1
69137	Vstm5	387804	VSTM5
20917	Suclg2	8801	SUCLG2
60595	Actn4	81	ACTN4
14547	Gdap2	54834	GDAP2
52609	Cbx7	23492	CBX7
54343	Atf7ip	55729	ATF7IP
22346	Vhl	7428	VHL
66660	Sltm	79811	SLTM
67623	Tm7sf3	51768	TM7SF3
107885	Mthfs	10588	MTHFS
100039707	Mthfsl	10588	MTHFS
70834	Spag9	9043	SPAG9
73376	Tex33	339669	TEX33
68347	Mettl26	84326	METTL26
15893	Ica1	3382	ICA1
13172	Dbx1	120237	DBX1
109242	Kif24	347240	KIF24
19933	Rpl21	6144	RPL21
67255	Zfp422	7570	ZNF22
246696	Slc25a28	81894	SLC25A28
72088	Ush1c	10083	USH1C
50493	Txnrd1	7296	TXNRD1
279028	Adamts13	11093	ADAMTS13
68423	Ankrd13d	338692	ANKRD13D
320360	Ric3	79608	RIC3
94229	Slc4a10	57282	SLC4A10
17686	Msh3	4437	MSH3
18013	Neurod2	4761	NEUROD2
14055	Ezh1	2145	EZH1
64899	Lpin3	64900	LPIN3
68133	Gcsh	2653	GCSH
259074	Olfr1352	26664	OR7C1
268859	Rbfox1	54715	RBFOX1
66140	Ska2	348235	SKA2
22271	Upp1	7378	UPP1
69368	Wdfy1	57590	WDFY1
18619	Penk	5179	PENK
15566	Htr7	3363	HTR7
107250	Kazald1	81621	KAZALD1
242443	Grin3a	116443	GRIN3A
104082	Wdr7	23335	WDR7
14125	Fcer1a	2205	FCER1A
239099	Homez	57594	HOMEZ
12974	Cs	1431	CS
56794	Hacl1	26061	HACL1
212880	Ddx46	9879	DDX46
14164	Fgf1	2246	FGF1
258666	Olfr822	403282	OR6C65
60596	Gucy1a1	2982	GUCY1A1
16485	Kcna1	3736	KCNA1
257632	Nod2	64127	NOD2
13631	Eef2k	29904	EEF2K
66131	Tipin	54962	TIPIN
67053	Rpp14	11102	RPP14
78830	Slc25a12	8604	SLC25A12
109332	Cdcp1	64866	CDCP1
11486	Ada	100	ADA
317652	Klk15	55554	KLK15
19206	Ptch1	5727	PTCH1
17063	Muc13	56667	MUC13
66873	Tril	9865	TRIL
103425	Ncln	56926	NCLN
78887	Sfi1	9814	SFI1
16480	Jup	3728	JUP
230751	Oscp1	127700	OSCP1
13877	Erh	2079	ERH
170791	Rbm39	9584	RBM39
74116	Pi16	221476	PI16
13645	Egf	1950	EGF
100604	Lrrc8c	84230	LRRC8C
72167	Thumpd2	80745	THUMPD2
18310	Olfr13	79541	OR2A4
18310	Olfr13	401427	OR2A7
21943	Tnfsf11	8600	TNFSF11
12319	Car8	767	CA8
67937	Tmem59l	25789	TMEM59L
74711	Ttll9	164395	TTLL9
54138	Atxn10	25814	ATXN10
330662	Dock1	1793	DOCK1
104418	Dgkz	8525	DGKZ
15493	Hsd3b2	3283	HSD3B1
15494	Hsd3b3	3283	HSD3B1
15497	Hsd3b6	3283	HSD3B1
26949	Vat1	10493	VAT1
107328	Trpt1	83707	TRPT1
238875	Gapt	202309	GAPT
14555	Gpd1	2819	GPD1
258086	Olfr967	26494	OR8G1
66536	Nipsnap3b	25934	NIPSNAP3A
223918	Spryd3	84926	SPRYD3
338355	Fkbp15	23307	FKBP15
69234	Zfp688	146542	ZNF688
271424	Ip6k3	117283	IP6K3
207565	Camkk2	10645	CAMKK2
66766	Tmem239	100288797	TMEM239
17936	Nab1	4664	NAB1
105000	Dnal1	83544	DNAL1
394436	Ugt1a1	54658	UGT1A1
109054	Pfdn4	5203	PFDN4
244911	C2cd4a	145741	C2CD4A
70686	Dusp16	80824	DUSP16
55985	Cxcl13	10563	CXCL13
53627	Porcn	64840	PORCN
67392	4833420G17Rik	375444	C5orf34
24131	Ldb3	11155	LDB3
56196	Tdp2	51567	TDP2
100043254	Nps	594857	NPS
434423	Dppa5a	340168	DPPA5
75769	Plppr5	163404	PLPPR5
50782	Rgs11	8786	RGS11
70713	Gpr137c	283554	GPR137C
233863	Gtf3c1	2975	GTF3C1
59027	Nampt	10135	NAMPT
14605	Tsc22d3	1831	TSC22D3
77644	C330007P06Rik	63932	CXorf56
98711	Rdh10	157506	RDH10
192657	Ell2	22936	ELL2
70186	Fam162a	26355	FAM162A
71099	Tssk4	283629	TSSK4
98932	Myl9	10398	MYL9
216984	Evi2b	2124	EVI2B
101488212	Evi2	2124	EVI2B
320701	Fam19a4	151647	FAM19A4
192192	Shkbp1	92799	SHKBP1
665525	Vmn1r224	317701	VN1R2
269513	Nkain3	286183	NKAIN3
381339	Tmem182	130827	TMEM182
18975	Polg	5428	POLG
69769	Tnfaip8l2	79626	TNFAIP8L2
93966	Hemgn	55363	HEMGN
17395	Mmp9	4318	MMP9
54720	Rcan1	1827	RCAN1
328918	Zscan30	100101467	ZSCAN30
69051	Pycr2	29920	PYCR2
319618	Dcp1b	196513	DCP1B
75786	Ckap5	9793	CKAP5
66172	Med11	400569	MED11
18021	Nfatc3	4775	NFATC3
75841	Rnf139	11236	RNF139
19214	Ptgdr	5729	PTGDR
14013	Mecom	2122	MECOM
230866	Emc1	23065	EMC1
56459	Sae1	10055	SAE1
234549	Heatr3	55027	HEATR3
100043002	Llph-ps2	84298	LLPH
66225	Llph	84298	LLPH
433748	Llph-ps1	84298	LLPH
66521	Rwdd1	51389	RWDD1
26903	Dysf	8291	DYSF
236285	Lancl3	347404	LANCL3
70129	Slc44a4	80736	SLC44A4
227327	B3gnt7	93010	B3GNT7
66756	Cfap97	57587	CFAP97
231999	Plekha8	84725	PLEKHA8
75671	Tex22	647310	TEX22
77951	Cyp20a1	57404	CYP20A1
76899	Golga1	2800	GOLGA1
18166	Npy1r	4886	NPY1R
16513	Kcnj10	3766	KCNJ10
20249	Scd1	6319	SCD
14312	Brd2	6046	BRD2
407821	Znrf3	84133	ZNRF3
216850	Kdm6b	23135	KDM6B
14626	Gk2	2712	GK2
18044	Nfya	4800	NFYA
71791	Cpa4	51200	CPA4
228998	Arfgap1	55738	ARFGAP1
12167	Bmpr1b	658	BMPR1B
54601	Foxo4	4303	FOXO4
74374	Clec16a	23274	CLEC16A
70750	Kdsr	2531	KDSR
71481	Alpk1	80216	ALPK1
268567	Tmem229b	161145	TMEM229B
54399	Bet1l	51272	BET1L
106581	Fam234a	83986	FAM234A
241308	Ralgps1	9649	RALGPS1
12614	Celsr1	9620	CELSR1
17182	Matn3	4148	MATN3
244958	Mrap2	112609	MRAP2
69069	Tmem273	170371	TMEM273
11639	Ak4	205	AK4
227525	Dclre1c	64421	DCLRE1C
258248	Olfr576	119687	OR51A7
100043757	Zfp831	128611	ZNF831
109299	Tmem250-ps	90120	TMEM250
108900	Fam72a	729533	FAM72A
14178	Fgf7	2252	FGF7
14385	Slc37a4	2542	SLC37A4
66597	Trim13	10206	TRIM13
432731	Zscan26	7741	ZSCAN26
72504	Taf4b	6875	TAF4B
77683	Ehmt1	79813	EHMT1
75746	Morc4	79710	MORC4
225845	Pla2g16	11145	PLA2G16
330406	B4galnt3	283358	B4GALNT3
66871	Cpne8	144402	CPNE8
71648	Optn	10133	OPTN
109648	Npy	4852	NPY
193034	Trpv1	7442	TRPV1
66185	Virma	25962	VIRMA
80857	Fgf20	26281	FGF20
12305	Ddr1	780	DDR1
329540	Nol4l	140688	NOL4L
53322	Nucb2	4925	NUCB2
319176	Hist2h2ac	8338	HIST2H2AC
237360	Adamts14	140766	ADAMTS14
14854	Gss	2937	GSS
109129	Mmadhc	27249	MMADHC
68259	Ift80	57560	IFT80
17086	Ncr1	9437	NCR1
58222	Rab37	326624	RAB37
93887	Pcdhb16	56128	PCDHB8
56012	Pgam2	5224	PGAM2
59289	Ackr2	1238	ACKR2
72393	Faim2	23017	FAIM2
27369	Dguok	1716	DGUOK
24071	Synj2bp	55333	SYNJ2BP
14772	Grk4	2868	GRK4
24088	Tlr2	7097	TLR2
